hour,transaction_count,fraud_count,total_amount,avg_amount,avg_ip_risk,fraud_rate,hour_of_day,day_of_week,is_weekend
2024-03-26 23:00:00,44,0,9204.87,209.2,20.36,0.0,23,1,0
2024-03-27 00:00:00,40,3,12929.5,323.24,21.84,0.075,0,2,0
2024-03-27 01:00:00,35,2,10240.65,292.59,26.18,0.057143,1,2,0
2024-03-27 02:00:00,37,1,5954.01,160.92,22.65,0.027027,2,2,0
2024-03-27 03:00:00,37,0,8821.86,238.43,24.87,0.0,3,2,0
2024-03-27 04:00:00,33,2,5899.45,178.77,22.3,0.060606,4,2,0
2024-03-27 05:00:00,27,0,4382.83,162.33,15.63,0.0,5,2,0
2024-03-27 06:00:00,41,1,7991.91,194.92,21.88,0.02439,6,2,0
2024-03-27 07:00:00,38,0,7910.93,208.18,23.39,0.0,7,2,0
2024-03-27 08:00:00,46,0,5787.75,125.82,20.47,0.0,8,2,0
2024-03-27 09:00:00,48,0,9585.01,199.69,23.39,0.0,9,2,0
2024-03-27 10:00:00,39,0,6731.69,172.61,18.64,0.0,10,2,0
2024-03-27 11:00:00,42,2,7328.18,174.48,20.79,0.047619,11,2,0
2024-03-27 12:00:00,39,2,4965.95,127.33,21.27,0.051282,12,2,0
2024-03-27 13:00:00,35,0,4590.97,131.17,23.19,0.0,13,2,0
2024-03-27 14:00:00,38,0,10163.13,267.45,23.82,0.0,14,2,0
2024-03-27 15:00:00,31,0,5185.52,167.27,22.85,0.0,15,2,0
2024-03-27 16:00:00,42,0,6884.02,163.91,21.55,0.0,16,2,0
2024-03-27 17:00:00,36,3,6395.64,177.66,26.51,0.083333,17,2,0
2024-03-27 18:00:00,35,1,8320.88,237.74,24.6,0.028571,18,2,0
2024-03-27 19:00:00,29,0,6840.12,235.87,24.48,0.0,19,2,0
2024-03-27 20:00:00,27,0,4140.86,153.37,24.17,0.0,20,2,0
2024-03-27 21:00:00,46,0,5399.95,117.39,23.87,0.0,21,2,0
2024-03-27 22:00:00,46,1,9652.18,209.83,22.09,0.021739,22,2,0
2024-03-27 23:00:00,37,0,6060.24,163.79,22.96,0.0,23,2,0
2024-03-28 00:00:00,28,1,4739.03,169.25,21.82,0.035714,0,3,0
2024-03-28 01:00:00,44,0,6832.01,155.27,19.81,0.0,1,3,0
2024-03-28 02:00:00,38,0,4739.7,124.73,22.13,0.0,2,3,0
2024-03-28 03:00:00,33,0,3226.23,97.76,18.73,0.0,3,3,0
2024-03-28 04:00:00,45,2,10878.13,241.74,21.15,0.044444,4,3,0
2024-03-28 05:00:00,30,2,6547.58,218.25,21.8,0.066667,5,3,0
2024-03-28 06:00:00,30,0,4948.0,164.93,25.19,0.0,6,3,0
2024-03-28 07:00:00,39,0,5059.22,129.72,24.97,0.0,7,3,0
2024-03-28 08:00:00,35,1,7791.84,222.62,24.17,0.028571,8,3,0
2024-03-28 09:00:00,43,0,6455.82,150.14,23.73,0.0,9,3,0
2024-03-28 10:00:00,32,0,5330.76,166.59,21.82,0.0,10,3,0
2024-03-28 11:00:00,40,1,6051.68,151.29,17.46,0.025,11,3,0
2024-03-28 12:00:00,29,0,6189.63,213.44,20.54,0.0,12,3,0
2024-03-28 13:00:00,33,0,7711.39,233.68,19.94,0.0,13,3,0
2024-03-28 14:00:00,30,0,6289.57,209.65,21.97,0.0,14,3,0
2024-03-28 15:00:00,23,1,2277.18,99.01,18.36,0.043478,15,3,0
2024-03-28 16:00:00,34,2,6682.51,196.54,24.72,0.058824,16,3,0
2024-03-28 17:00:00,44,0,7081.16,160.94,23.48,0.0,17,3,0
2024-03-28 18:00:00,40,0,9891.35,247.28,21.02,0.0,18,3,0
2024-03-28 19:00:00,60,1,8401.59,140.03,22.91,0.016667,19,3,0
2024-03-28 20:00:00,36,0,4198.93,116.64,20.07,0.0,20,3,0
2024-03-28 21:00:00,35,1,5561.35,158.9,17.01,0.028571,21,3,0
2024-03-28 22:00:00,34,1,7169.48,210.87,20.74,0.029412,22,3,0
2024-03-28 23:00:00,41,0,6109.47,149.01,16.54,0.0,23,3,0
2024-03-29 00:00:00,34,1,4493.15,132.15,24.11,0.029412,0,4,0
2024-03-29 01:00:00,41,4,9266.69,226.02,26.46,0.097561,1,4,0
2024-03-29 02:00:00,49,0,6713.05,137.0,21.36,0.0,2,4,0
2024-03-29 03:00:00,34,1,4043.56,118.93,21.55,0.029412,3,4,0
2024-03-29 04:00:00,29,1,4192.35,144.56,19.96,0.034483,4,4,0
2024-03-29 05:00:00,37,0,6719.67,181.61,23.05,0.0,5,4,0
2024-03-29 06:00:00,32,0,7502.85,234.46,20.2,0.0,6,4,0
2024-03-29 07:00:00,44,0,11681.43,265.49,21.51,0.0,7,4,0
2024-03-29 08:00:00,38,0,5817.27,153.09,22.1,0.0,8,4,0
2024-03-29 09:00:00,36,0,6051.89,168.11,20.44,0.0,9,4,0
2024-03-29 10:00:00,41,0,6425.41,156.72,18.96,0.0,10,4,0
2024-03-29 11:00:00,43,1,10981.23,255.38,24.61,0.023256,11,4,0
2024-03-29 12:00:00,35,1,4162.97,118.94,23.62,0.028571,12,4,0
2024-03-29 13:00:00,35,0,4798.09,137.09,20.42,0.0,13,4,0
2024-03-29 14:00:00,30,0,5414.88,180.5,23.25,0.0,14,4,0
2024-03-29 15:00:00,41,0,4732.04,115.42,18.66,0.0,15,4,0
2024-03-29 16:00:00,38,1,7706.18,202.79,16.83,0.026316,16,4,0
2024-03-29 17:00:00,33,0,9234.31,279.83,20.54,0.0,17,4,0
2024-03-29 18:00:00,33,1,6374.77,193.17,21.75,0.030303,18,4,0
2024-03-29 19:00:00,41,1,8822.15,215.17,19.41,0.02439,19,4,0
2024-03-29 20:00:00,35,0,8156.33,233.04,16.96,0.0,20,4,0
2024-03-29 21:00:00,36,0,11502.5,319.51,20.28,0.0,21,4,0
2024-03-29 22:00:00,41,0,7788.35,189.96,17.78,0.0,22,4,0
2024-03-29 23:00:00,45,2,7965.13,177.0,22.56,0.044444,23,4,0
2024-03-30 00:00:00,42,3,10489.31,249.75,23.39,0.071429,0,5,1
2024-03-30 01:00:00,29,0,6623.83,228.41,22.93,0.0,1,5,1
2024-03-30 02:00:00,43,1,6198.93,144.16,20.65,0.023256,2,5,1
2024-03-30 03:00:00,36,0,4157.48,115.49,20.31,0.0,3,5,1
2024-03-30 04:00:00,44,1,12064.52,274.19,26.87,0.022727,4,5,1
2024-03-30 05:00:00,47,0,7848.37,166.99,27.4,0.0,5,5,1
2024-03-30 06:00:00,33,0,5062.3,153.4,23.39,0.0,6,5,1
2024-03-30 07:00:00,41,1,7536.28,183.81,20.86,0.02439,7,5,1
2024-03-30 08:00:00,39,0,6054.16,155.23,26.52,0.0,8,5,1
2024-03-30 09:00:00,39,0,5095.42,130.65,15.51,0.0,9,5,1
2024-03-30 10:00:00,30,0,3168.21,105.61,27.35,0.0,10,5,1
2024-03-30 11:00:00,39,0,4915.57,126.04,20.65,0.0,11,5,1
2024-03-30 12:00:00,38,0,6086.51,160.17,19.01,0.0,12,5,1
2024-03-30 13:00:00,43,0,5878.92,136.72,18.08,0.0,13,5,1
2024-03-30 14:00:00,36,0,5209.91,144.72,19.54,0.0,14,5,1
2024-03-30 15:00:00,49,1,12060.59,246.13,19.98,0.020408,15,5,1
2024-03-30 16:00:00,37,1,8691.4,234.9,18.56,0.027027,16,5,1
2024-03-30 17:00:00,45,0,9883.04,219.62,21.35,0.0,17,5,1
2024-03-30 18:00:00,37,1,9243.44,249.82,21.79,0.027027,18,5,1
2024-03-30 19:00:00,37,0,4419.39,119.44,20.73,0.0,19,5,1
2024-03-30 20:00:00,40,0,9727.07,243.18,25.6,0.0,20,5,1
2024-03-30 21:00:00,41,1,4698.96,114.61,21.91,0.02439,21,5,1
2024-03-30 22:00:00,51,0,6869.48,134.7,22.02,0.0,22,5,1
2024-03-30 23:00:00,34,3,12536.43,368.72,29.81,0.088235,23,5,1
2024-03-31 00:00:00,36,1,8043.81,223.44,19.82,0.027778,0,6,1
2024-03-31 01:00:00,42,2,8112.76,193.16,21.96,0.047619,1,6,1
2024-03-31 02:00:00,32,0,6710.25,209.7,22.11,0.0,2,6,1
2024-03-31 03:00:00,48,0,7044.0,146.75,18.7,0.0,3,6,1
2024-03-31 04:00:00,39,0,6045.12,155.0,20.04,0.0,4,6,1
2024-03-31 05:00:00,33,1,6249.62,189.38,19.92,0.030303,5,6,1
2024-03-31 06:00:00,46,0,7268.09,158.0,20.53,0.0,6,6,1
2024-03-31 07:00:00,32,1,7042.56,220.08,23.07,0.03125,7,6,1
2024-03-31 08:00:00,37,1,5700.31,154.06,24.04,0.027027,8,6,1
2024-03-31 09:00:00,44,0,7550.98,171.61,19.75,0.0,9,6,1
2024-03-31 10:00:00,43,0,8716.66,202.71,22.08,0.0,10,6,1
2024-03-31 11:00:00,39,0,6632.07,170.05,17.45,0.0,11,6,1
2024-03-31 12:00:00,32,0,5114.82,159.84,23.47,0.0,12,6,1
2024-03-31 13:00:00,39,0,6678.23,171.24,22.82,0.0,13,6,1
2024-03-31 14:00:00,45,0,8737.39,194.16,23.97,0.0,14,6,1
2024-03-31 15:00:00,32,0,4153.37,129.79,18.53,0.0,15,6,1
2024-03-31 16:00:00,38,0,5392.68,141.91,22.51,0.0,16,6,1
2024-03-31 17:00:00,35,1,4737.07,135.34,22.76,0.028571,17,6,1
2024-03-31 18:00:00,44,2,6984.47,158.74,27.18,0.045455,18,6,1
2024-03-31 19:00:00,43,0,11170.5,259.78,21.61,0.0,19,6,1
2024-03-31 20:00:00,42,0,7540.41,179.53,17.07,0.0,20,6,1
2024-03-31 21:00:00,38,0,7043.07,185.34,19.86,0.0,21,6,1
2024-03-31 22:00:00,26,0,3468.57,133.41,19.53,0.0,22,6,1
2024-03-31 23:00:00,42,1,9033.25,215.08,21.57,0.02381,23,6,1
2024-04-01 00:00:00,31,1,5379.77,173.54,20.85,0.032258,0,0,0
2024-04-01 01:00:00,28,0,2966.18,105.93,19.45,0.0,1,0,0
2024-04-01 02:00:00,47,2,7853.5,167.1,22.47,0.042553,2,0,0
2024-04-01 03:00:00,34,4,6803.61,200.11,23.26,0.117647,3,0,0
2024-04-01 04:00:00,44,2,13871.13,315.25,24.38,0.045455,4,0,0
2024-04-01 05:00:00,37,0,5062.43,136.82,21.37,0.0,5,0,0
2024-04-01 06:00:00,36,1,5880.94,163.36,20.72,0.027778,6,0,0
2024-04-01 07:00:00,36,0,5659.36,157.2,23.07,0.0,7,0,0
2024-04-01 08:00:00,47,0,7906.64,168.23,19.66,0.0,8,0,0
2024-04-01 09:00:00,41,0,8357.37,203.84,21.71,0.0,9,0,0
2024-04-01 10:00:00,47,0,8472.05,180.26,21.64,0.0,10,0,0
2024-04-01 11:00:00,35,0,7235.1,206.72,21.02,0.0,11,0,0
2024-04-01 12:00:00,41,1,9726.49,237.23,19.84,0.02439,12,0,0
2024-04-01 13:00:00,46,0,10568.75,229.76,22.0,0.0,13,0,0
2024-04-01 14:00:00,40,1,7318.5,182.96,16.52,0.025,14,0,0
2024-04-01 15:00:00,42,2,9474.25,225.58,21.8,0.047619,15,0,0
2024-04-01 16:00:00,38,0,5174.65,136.17,24.1,0.0,16,0,0
2024-04-01 17:00:00,34,0,6903.21,203.04,19.94,0.0,17,0,0
2024-04-01 18:00:00,36,0,5331.03,148.08,17.76,0.0,18,0,0
2024-04-01 19:00:00,37,0,7151.06,193.27,20.09,0.0,19,0,0
2024-04-01 20:00:00,43,0,7122.44,165.64,18.8,0.0,20,0,0
2024-04-01 21:00:00,34,0,5823.61,171.28,24.04,0.0,21,0,0
2024-04-01 22:00:00,38,1,9901.7,260.57,19.26,0.026316,22,0,0
2024-04-01 23:00:00,32,0,4866.74,152.09,21.16,0.0,23,0,0
2024-04-02 00:00:00,28,0,4712.0,168.29,18.51,0.0,0,1,0
2024-04-02 01:00:00,42,1,5089.62,121.18,17.32,0.02381,1,1,0
2024-04-02 02:00:00,46,1,7335.69,159.47,21.38,0.021739,2,1,0
2024-04-02 03:00:00,43,0,12288.34,285.78,21.21,0.0,3,1,0
2024-04-02 04:00:00,37,1,8064.17,217.95,20.3,0.027027,4,1,0
2024-04-02 05:00:00,41,2,8237.13,200.91,23.9,0.04878,5,1,0
2024-04-02 06:00:00,44,0,7693.69,174.86,20.72,0.0,6,1,0
2024-04-02 07:00:00,34,0,8306.87,244.32,19.99,0.0,7,1,0
2024-04-02 08:00:00,52,0,7899.86,151.92,21.26,0.0,8,1,0
2024-04-02 09:00:00,43,0,7108.51,165.31,25.93,0.0,9,1,0
2024-04-02 10:00:00,43,0,7424.82,172.67,22.93,0.0,10,1,0
2024-04-02 11:00:00,42,0,6876.3,163.72,20.99,0.0,11,1,0
2024-04-02 12:00:00,44,0,7563.63,171.9,16.38,0.0,12,1,0
2024-04-02 13:00:00,36,0,5697.5,158.26,21.98,0.0,13,1,0
2024-04-02 14:00:00,27,0,4722.09,174.89,18.4,0.0,14,1,0
2024-04-02 15:00:00,39,0,6780.49,173.86,20.4,0.0,15,1,0
2024-04-02 16:00:00,36,0,5728.77,159.13,24.1,0.0,16,1,0
2024-04-02 17:00:00,33,0,4054.23,122.86,16.67,0.0,17,1,0
2024-04-02 18:00:00,39,0,5811.73,149.02,26.19,0.0,18,1,0
2024-04-02 19:00:00,35,0,5071.99,144.91,20.03,0.0,19,1,0
2024-04-02 20:00:00,51,0,8983.16,176.14,21.66,0.0,20,1,0
2024-04-02 21:00:00,37,0,6941.54,187.61,22.73,0.0,21,1,0
2024-04-02 22:00:00,37,0,6804.65,183.91,19.82,0.0,22,1,0
2024-04-02 23:00:00,36,0,4900.8,136.13,19.35,0.0,23,1,0
2024-04-03 00:00:00,40,0,9162.42,229.06,18.99,0.0,0,2,0
2024-04-03 01:00:00,29,0,4823.61,166.33,23.75,0.0,1,2,0
2024-04-03 02:00:00,42,0,8338.91,198.55,22.58,0.0,2,2,0
2024-04-03 03:00:00,35,1,5468.27,156.24,25.08,0.028571,3,2,0
2024-04-03 04:00:00,37,0,6429.23,173.76,19.96,0.0,4,2,0
2024-04-03 05:00:00,25,0,5152.04,206.08,19.38,0.0,5,2,0
2024-04-03 06:00:00,37,0,7945.11,214.73,18.31,0.0,6,2,0
2024-04-03 07:00:00,35,0,5938.23,169.66,21.39,0.0,7,2,0
2024-04-03 08:00:00,34,0,8386.1,246.65,24.3,0.0,8,2,0
2024-04-03 09:00:00,39,0,9390.02,240.77,19.12,0.0,9,2,0
2024-04-03 10:00:00,38,0,7242.55,190.59,17.09,0.0,10,2,0
2024-04-03 11:00:00,33,0,6741.09,204.28,21.28,0.0,11,2,0
2024-04-03 12:00:00,43,1,5481.56,127.48,21.68,0.023256,12,2,0
2024-04-03 13:00:00,32,0,4310.33,134.7,15.51,0.0,13,2,0
2024-04-03 14:00:00,30,0,6401.47,213.38,15.99,0.0,14,2,0
2024-04-03 15:00:00,45,1,8473.08,188.29,24.2,0.022222,15,2,0
2024-04-03 16:00:00,35,1,9670.27,276.29,23.12,0.028571,16,2,0
2024-04-03 17:00:00,30,0,3928.78,130.96,20.94,0.0,17,2,0
2024-04-03 18:00:00,38,2,5589.06,147.08,25.56,0.052632,18,2,0
2024-04-03 19:00:00,52,0,10597.36,203.8,20.08,0.0,19,2,0
2024-04-03 20:00:00,40,0,7840.11,196.0,24.17,0.0,20,2,0
2024-04-03 21:00:00,42,1,7708.46,183.53,20.84,0.02381,21,2,0
2024-04-03 22:00:00,40,1,10934.57,273.36,20.4,0.025,22,2,0
2024-04-03 23:00:00,37,0,8642.5,233.58,25.68,0.0,23,2,0
2024-04-04 00:00:00,35,1,5998.48,171.39,22.23,0.028571,0,3,0
2024-04-04 01:00:00,32,0,6130.56,191.58,21.92,0.0,1,3,0
2024-04-04 02:00:00,40,1,7009.82,175.25,22.54,0.025,2,3,0
2024-04-04 03:00:00,32,2,7760.79,242.52,26.02,0.0625,3,3,0
2024-04-04 04:00:00,33,0,3618.6,109.65,15.9,0.0,4,3,0
2024-04-04 05:00:00,38,4,5610.21,147.64,24.83,0.105263,5,3,0
2024-04-04 06:00:00,42,1,6590.17,156.91,22.61,0.02381,6,3,0
2024-04-04 07:00:00,38,1,6827.22,179.66,22.61,0.026316,7,3,0
2024-04-04 08:00:00,37,0,5900.31,159.47,19.28,0.0,8,3,0
2024-04-04 09:00:00,30,0,6823.55,227.45,18.86,0.0,9,3,0
2024-04-04 10:00:00,29,0,3824.14,131.87,22.66,0.0,10,3,0
2024-04-04 11:00:00,43,0,5057.4,117.61,20.27,0.0,11,3,0
2024-04-04 12:00:00,38,0,6882.96,181.13,22.83,0.0,12,3,0
2024-04-04 13:00:00,33,1,6556.43,198.68,21.35,0.030303,13,3,0
2024-04-04 14:00:00,44,2,12500.57,284.1,20.59,0.045455,14,3,0
2024-04-04 15:00:00,40,1,5866.96,146.67,22.49,0.025,15,3,0
2024-04-04 16:00:00,42,2,5159.9,122.85,24.73,0.047619,16,3,0
2024-04-04 17:00:00,40,0,3867.83,96.7,18.42,0.0,17,3,0
2024-04-04 18:00:00,42,1,5998.54,142.82,27.07,0.02381,18,3,0
2024-04-04 19:00:00,42,2,5397.16,128.5,21.44,0.047619,19,3,0
2024-04-04 20:00:00,30,0,7646.58,254.89,19.79,0.0,20,3,0
2024-04-04 21:00:00,34,0,4929.82,144.99,21.96,0.0,21,3,0
2024-04-04 22:00:00,42,1,9459.61,225.23,21.35,0.02381,22,3,0
2024-04-04 23:00:00,39,1,5059.95,129.74,22.61,0.025641,23,3,0
2024-04-05 00:00:00,30,1,7310.94,243.7,24.33,0.033333,0,4,0
2024-04-05 01:00:00,59,0,7288.64,123.54,19.2,0.0,1,4,0
2024-04-05 02:00:00,47,2,13273.29,282.41,28.99,0.042553,2,4,0
2024-04-05 03:00:00,34,1,8372.38,246.25,22.16,0.029412,3,4,0
2024-04-05 04:00:00,31,1,5713.08,184.29,24.81,0.032258,4,4,0
2024-04-05 05:00:00,40,1,6564.62,164.12,22.0,0.025,5,4,0
2024-04-05 06:00:00,45,1,7984.48,177.43,21.23,0.022222,6,4,0
2024-04-05 07:00:00,26,1,7312.37,281.24,23.2,0.038462,7,4,0
2024-04-05 08:00:00,35,0,6567.48,187.64,18.94,0.0,8,4,0
2024-04-05 09:00:00,39,1,6335.55,162.45,19.33,0.025641,9,4,0
2024-04-05 10:00:00,45,1,8735.21,194.12,18.51,0.022222,10,4,0
2024-04-05 11:00:00,49,1,8875.56,181.13,22.56,0.020408,11,4,0
2024-04-05 12:00:00,42,0,10540.19,250.96,19.96,0.0,12,4,0
2024-04-05 13:00:00,22,0,3964.44,180.2,20.0,0.0,13,4,0
2024-04-05 14:00:00,36,1,7047.91,195.78,20.32,0.027778,14,4,0
2024-04-05 15:00:00,21,1,6266.41,298.4,25.58,0.047619,15,4,0
2024-04-05 16:00:00,37,1,7033.85,190.1,20.25,0.027027,16,4,0
2024-04-05 17:00:00,42,1,13369.05,318.31,24.43,0.02381,17,4,0
2024-04-05 18:00:00,43,2,9114.82,211.97,20.23,0.046512,18,4,0
2024-04-05 19:00:00,39,2,9640.49,247.19,24.67,0.051282,19,4,0
2024-04-05 20:00:00,46,0,14788.52,321.49,20.17,0.0,20,4,0
2024-04-05 21:00:00,36,0,7779.59,216.1,20.22,0.0,21,4,0
2024-04-05 22:00:00,44,2,6575.31,149.44,20.12,0.045455,22,4,0
2024-04-05 23:00:00,38,1,7756.18,204.11,25.62,0.026316,23,4,0
2024-04-06 00:00:00,47,1,6814.01,144.98,24.4,0.021277,0,5,1
2024-04-06 01:00:00,27,1,3847.95,142.52,26.6,0.037037,1,5,1
2024-04-06 02:00:00,36,1,9852.64,273.68,24.63,0.027778,2,5,1
2024-04-06 03:00:00,36,0,5434.79,150.97,16.58,0.0,3,5,1
2024-04-06 04:00:00,37,2,12967.21,350.47,22.94,0.054054,4,5,1
2024-04-06 05:00:00,31,0,6800.55,219.37,22.69,0.0,5,5,1
2024-04-06 06:00:00,41,1,7394.83,180.36,23.17,0.02439,6,5,1
2024-04-06 07:00:00,34,0,5184.69,152.49,19.95,0.0,7,5,1
2024-04-06 08:00:00,41,0,5685.03,138.66,19.35,0.0,8,5,1
2024-04-06 09:00:00,49,2,6684.99,136.43,22.31,0.040816,9,5,1
2024-04-06 10:00:00,41,1,6225.95,151.85,21.01,0.02439,10,5,1
2024-04-06 11:00:00,35,0,3843.69,109.82,20.71,0.0,11,5,1
2024-04-06 12:00:00,43,1,10261.54,238.64,21.13,0.023256,12,5,1
2024-04-06 13:00:00,29,0,3009.22,103.77,24.34,0.0,13,5,1
2024-04-06 14:00:00,39,0,6660.8,170.79,21.13,0.0,14,5,1
2024-04-06 15:00:00,42,0,7324.06,174.38,22.9,0.0,15,5,1
2024-04-06 16:00:00,41,1,6161.89,150.29,17.47,0.02439,16,5,1
2024-04-06 17:00:00,26,0,4404.35,169.4,20.45,0.0,17,5,1
2024-04-06 18:00:00,38,1,4756.13,125.16,19.04,0.026316,18,5,1
2024-04-06 19:00:00,45,2,5298.88,117.75,21.01,0.044444,19,5,1
2024-04-06 20:00:00,43,1,8764.94,203.84,23.77,0.023256,20,5,1
2024-04-06 21:00:00,37,0,4702.05,127.08,26.62,0.0,21,5,1
2024-04-06 22:00:00,38,2,5220.78,137.39,18.92,0.052632,22,5,1
2024-04-06 23:00:00,39,0,7006.77,179.66,16.07,0.0,23,5,1
2024-04-07 00:00:00,50,0,5064.14,101.28,21.13,0.0,0,6,1
2024-04-07 01:00:00,44,1,8223.08,186.89,19.88,0.022727,1,6,1
2024-04-07 02:00:00,30,1,3092.38,103.08,27.27,0.033333,2,6,1
2024-04-07 03:00:00,32,0,4902.79,153.21,19.7,0.0,3,6,1
2024-04-07 04:00:00,44,0,8625.24,196.03,17.4,0.0,4,6,1
2024-04-07 05:00:00,48,1,5799.95,120.83,21.69,0.020833,5,6,1
2024-04-07 06:00:00,38,2,5991.61,157.67,22.72,0.052632,6,6,1
2024-04-07 07:00:00,42,0,6327.72,150.66,16.33,0.0,7,6,1
2024-04-07 08:00:00,37,0,8340.63,225.42,19.36,0.0,8,6,1
2024-04-07 09:00:00,42,2,12842.91,305.78,20.57,0.047619,9,6,1
2024-04-07 10:00:00,38,1,10022.65,263.75,20.42,0.026316,10,6,1
2024-04-07 11:00:00,34,0,4493.75,132.17,22.07,0.0,11,6,1
2024-04-07 12:00:00,41,1,5661.68,138.09,24.72,0.02439,12,6,1
2024-04-07 13:00:00,34,2,13488.97,396.73,19.17,0.058824,13,6,1
2024-04-07 14:00:00,35,1,6955.78,198.74,17.07,0.028571,14,6,1
2024-04-07 15:00:00,45,0,7912.18,175.83,23.87,0.0,15,6,1
2024-04-07 16:00:00,50,0,6568.86,131.38,23.28,0.0,16,6,1
2024-04-07 17:00:00,44,1,7974.2,181.23,20.88,0.022727,17,6,1
2024-04-07 18:00:00,28,0,3801.12,135.75,18.22,0.0,18,6,1
2024-04-07 19:00:00,38,1,4585.07,120.66,23.66,0.026316,19,6,1
2024-04-07 20:00:00,36,0,5870.38,163.07,18.04,0.0,20,6,1
2024-04-07 21:00:00,42,2,10159.04,241.88,22.4,0.047619,21,6,1
2024-04-07 22:00:00,38,1,7031.76,185.05,21.22,0.026316,22,6,1
2024-04-07 23:00:00,37,0,6299.87,170.27,19.95,0.0,23,6,1
2024-04-08 00:00:00,38,0,6705.55,176.46,21.34,0.0,0,0,0
2024-04-08 01:00:00,24,0,3825.07,159.38,18.65,0.0,1,0,0
2024-04-08 02:00:00,31,0,3075.74,99.22,16.02,0.0,2,0,0
2024-04-08 03:00:00,32,2,4832.06,151.0,21.19,0.0625,3,0,0
2024-04-08 04:00:00,39,2,8179.64,209.73,19.95,0.051282,4,0,0
2024-04-08 05:00:00,31,3,10216.35,329.56,23.55,0.096774,5,0,0
2024-04-08 06:00:00,43,0,8806.65,204.81,18.98,0.0,6,0,0
2024-04-08 07:00:00,33,1,5334.05,161.64,18.86,0.030303,7,0,0
2024-04-08 08:00:00,45,0,6518.0,144.84,27.2,0.0,8,0,0
2024-04-08 09:00:00,30,0,4321.63,144.05,22.45,0.0,9,0,0
2024-04-08 10:00:00,27,0,2818.89,104.4,25.29,0.0,10,0,0
2024-04-08 11:00:00,47,0,6132.11,130.47,18.89,0.0,11,0,0
2024-04-08 12:00:00,48,1,9018.56,187.89,23.7,0.020833,12,0,0
2024-04-08 13:00:00,44,0,6701.3,152.3,25.03,0.0,13,0,0
2024-04-08 14:00:00,34,0,4447.0,130.79,18.54,0.0,14,0,0
2024-04-08 15:00:00,37,1,6194.04,167.41,22.63,0.027027,15,0,0
2024-04-08 16:00:00,35,1,4112.14,117.49,26.22,0.028571,16,0,0
2024-04-08 17:00:00,30,0,4375.14,145.84,24.24,0.0,17,0,0
2024-04-08 18:00:00,43,1,8455.13,196.63,28.03,0.023256,18,0,0
2024-04-08 19:00:00,44,0,6117.43,139.03,16.34,0.0,19,0,0
2024-04-08 20:00:00,36,0,6564.19,182.34,22.06,0.0,20,0,0
2024-04-08 21:00:00,40,0,8693.94,217.35,20.5,0.0,21,0,0
2024-04-08 22:00:00,36,1,6244.25,173.45,21.66,0.027778,22,0,0
2024-04-08 23:00:00,28,1,4228.58,151.02,20.47,0.035714,23,0,0
2024-04-09 00:00:00,46,1,8882.91,193.11,19.29,0.021739,0,1,0
2024-04-09 01:00:00,36,1,6046.81,167.97,22.35,0.027778,1,1,0
2024-04-09 02:00:00,41,2,6887.22,167.98,21.54,0.04878,2,1,0
2024-04-09 03:00:00,43,0,6833.74,158.92,19.36,0.0,3,1,0
2024-04-09 04:00:00,29,0,5002.23,172.49,16.38,0.0,4,1,0
2024-04-09 05:00:00,36,3,7149.29,198.59,22.11,0.083333,5,1,0
2024-04-09 06:00:00,42,0,11117.58,264.7,16.79,0.0,6,1,0
2024-04-09 07:00:00,49,1,7960.51,162.46,25.53,0.020408,7,1,0
2024-04-09 08:00:00,36,1,4637.12,128.81,20.31,0.027778,8,1,0
2024-04-09 09:00:00,48,1,7063.0,147.15,25.23,0.020833,9,1,0
2024-04-09 10:00:00,33,0,3737.16,113.25,17.44,0.0,10,1,0
2024-04-09 11:00:00,32,1,5387.65,168.36,23.76,0.03125,11,1,0
2024-04-09 12:00:00,30,1,5997.93,199.93,20.91,0.033333,12,1,0
2024-04-09 13:00:00,27,0,4185.89,155.03,17.56,0.0,13,1,0
2024-04-09 14:00:00,39,1,5748.57,147.4,24.05,0.025641,14,1,0
2024-04-09 15:00:00,50,1,13469.51,269.39,23.88,0.02,15,1,0
2024-04-09 16:00:00,31,0,7208.56,232.53,23.78,0.0,16,1,0
2024-04-09 17:00:00,43,1,6289.39,146.26,23.47,0.023256,17,1,0
2024-04-09 18:00:00,47,1,8612.39,183.24,23.3,0.021277,18,1,0
2024-04-09 19:00:00,32,0,5137.18,160.54,22.72,0.0,19,1,0
2024-04-09 20:00:00,38,2,13730.03,361.32,23.05,0.052632,20,1,0
2024-04-09 21:00:00,44,1,6564.96,149.2,17.19,0.022727,21,1,0
2024-04-09 22:00:00,49,0,9778.45,199.56,22.95,0.0,22,1,0
2024-04-09 23:00:00,51,0,7017.46,137.6,20.18,0.0,23,1,0
2024-04-10 00:00:00,43,2,8676.8,201.79,17.26,0.046512,0,2,0
2024-04-10 01:00:00,28,1,3720.45,132.87,20.28,0.035714,1,2,0
2024-04-10 02:00:00,32,0,7343.1,229.47,16.63,0.0,2,2,0
2024-04-10 03:00:00,45,2,9376.57,208.37,22.34,0.044444,3,2,0
2024-04-10 04:00:00,32,2,13196.32,412.38,20.75,0.0625,4,2,0
2024-04-10 05:00:00,40,0,6278.29,156.96,21.13,0.0,5,2,0
2024-04-10 06:00:00,54,1,9320.99,172.61,20.11,0.018519,6,2,0
