account_a,account_b,shared_type,connection_count,ring_id,both_fraud
ACC0039978,ACC0015321,device_id,3,,0
ACC0023994,ACC0017755,email_domain,4,,0
ACC0038287,ACC0008853,device_id,4,,0
ACC0045293,ACC0038632,email_domain,4,,0
ACC0029680,ACC0022005,email_domain,3,,0
ACC0046561,ACC0031487,device_id,1,,0
ACC0028272,ACC0037139,email_domain,4,,0
ACC0021983,ACC0038835,ip_address,3,,0
ACC0043106,ACC0029101,device_id,1,,0
ACC0014793,ACC0026258,ip_address,3,,0
ACC0027498,ACC0035583,ip_address,4,,0
ACC0032608,ACC0008375,email_domain,3,,0
ACC0040089,ACC0027419,email_domain,1,,0
ACC0003291,ACC0008086,device_id,4,,0
ACC0013552,ACC0001524,device_id,3,,0
ACC0025393,ACC0049341,device_id,2,,0
ACC0008696,ACC0024353,ip_address,2,,0
ACC0030475,ACC0041578,email_domain,4,,0
ACC0027488,ACC0045123,device_id,2,,0
ACC0029790,ACC0026630,email_domain,4,,0
ACC0029401,ACC0016314,device_id,2,,0
ACC0028861,ACC0005726,device_id,3,,0
ACC0038684,ACC0012570,device_id,4,,0
ACC0019890,ACC0025061,email_domain,3,,0
ACC0035256,ACC0045048,device_id,2,,0
ACC0023507,ACC0006618,email_domain,4,,0
ACC0040926,ACC0027639,ip_address,4,,0
ACC0018232,ACC0034418,email_domain,1,,0
ACC0027005,ACC0010985,email_domain,2,,0
ACC0019155,ACC0037565,email_domain,4,,0
ACC0033027,ACC0019085,device_id,1,,0
ACC0044185,ACC0036801,email_domain,1,,0
ACC0003564,ACC0046747,email_domain,2,,0
ACC0009281,ACC0021407,ip_address,4,,0
ACC0002567,ACC0045081,device_id,3,,0
ACC0040857,ACC0047487,device_id,3,,0
ACC0012850,ACC0041916,ip_address,1,,0
ACC0010247,ACC0031656,ip_address,3,,0
ACC0003905,ACC0008117,device_id,3,,0
ACC0046792,ACC0024405,ip_address,2,,0
ACC0037594,ACC0025119,ip_address,2,,0
ACC0036352,ACC0017572,ip_address,4,,0
ACC0012701,ACC0008369,email_domain,1,,0
ACC0047348,ACC0041547,device_id,3,,0
ACC0038429,ACC0018686,ip_address,2,,0
ACC0019922,ACC0004549,ip_address,3,,0
ACC0048903,ACC0042387,email_domain,3,,0
ACC0028381,ACC0037887,ip_address,4,,0
ACC0006298,ACC0017975,device_id,1,,0
ACC0014519,ACC0028371,ip_address,1,,0
ACC0040667,ACC0007297,email_domain,4,,0
ACC0013541,ACC0011202,ip_address,3,,0
ACC0008892,ACC0030895,ip_address,3,,0
ACC0019447,ACC0025019,email_domain,4,,0
ACC0021726,ACC0004877,device_id,3,,0
ACC0046484,ACC0034214,ip_address,4,,0
ACC0018872,ACC0010668,ip_address,2,,0
ACC0039555,ACC0028157,device_id,1,,0
ACC0036734,ACC0014881,device_id,3,,0
ACC0045690,ACC0045242,email_domain,1,,0
ACC0018124,ACC0040665,device_id,2,,0
ACC0009290,ACC0017388,ip_address,4,,0
ACC0047894,ACC0037418,device_id,1,,0
ACC0025844,ACC0037273,device_id,2,,0
ACC0038951,ACC0046347,ip_address,1,,0
ACC0042098,ACC0015082,ip_address,4,,0
ACC0042983,ACC0046037,email_domain,3,,0
ACC0001984,ACC0035286,ip_address,1,,0
ACC0047672,ACC0011515,device_id,3,,0
ACC0038110,ACC0012723,ip_address,4,,0
ACC0004713,ACC0000172,device_id,2,,0
ACC0029125,ACC0016208,email_domain,2,,0
ACC0005379,ACC0018848,email_domain,1,,0
ACC0010660,ACC0036741,device_id,2,,0
ACC0011980,ACC0002327,email_domain,3,,0
ACC0048851,ACC0010664,ip_address,2,,0
ACC0049281,ACC0002993,ip_address,2,,0
ACC0015222,ACC0049753,ip_address,3,,0
ACC0042315,ACC0009808,email_domain,1,,0
ACC0003231,ACC0003545,ip_address,3,,0
ACC0043958,ACC0039392,ip_address,3,,0
ACC0007452,ACC0032213,device_id,1,,0
ACC0040731,ACC0011605,email_domain,3,,0
ACC0001149,ACC0012068,ip_address,4,,0
ACC0048079,ACC0037205,email_domain,3,,0
ACC0035266,ACC0006333,ip_address,4,,0
ACC0029668,ACC0049642,ip_address,1,,0
ACC0009447,ACC0038199,email_domain,2,,0
ACC0031043,ACC0041018,email_domain,2,,0
ACC0005361,ACC0028359,ip_address,3,,0
ACC0015235,ACC0016242,device_id,4,,0
ACC0002207,ACC0006259,device_id,3,,0
ACC0014083,ACC0031469,ip_address,1,,0
ACC0006984,ACC0023458,email_domain,3,,0
ACC0039367,ACC0048030,email_domain,2,,0
ACC0019111,ACC0006287,device_id,1,,0
ACC0037505,ACC0048208,device_id,2,,0
ACC0027833,ACC0041976,ip_address,4,,0
ACC0038192,ACC0021808,email_domain,3,,0
ACC0033110,ACC0012565,ip_address,1,,0
ACC0001048,ACC0028080,device_id,1,,0
ACC0019429,ACC0021438,ip_address,4,,0
ACC0047590,ACC0004000,email_domain,4,,0
ACC0020661,ACC0023313,ip_address,1,,0
ACC0047146,ACC0026051,device_id,3,,0
ACC0043093,ACC0033676,email_domain,4,,0
ACC0008727,ACC0048855,device_id,3,,0
ACC0034230,ACC0037963,ip_address,3,,0
ACC0024857,ACC0030936,email_domain,3,,0
ACC0020899,ACC0015524,email_domain,4,,0
ACC0003398,ACC0035933,device_id,2,,0
ACC0041194,ACC0041387,device_id,3,,0
ACC0046384,ACC0004706,ip_address,2,,0
ACC0039968,ACC0048912,device_id,2,,0
ACC0034961,ACC0003150,device_id,2,,0
ACC0002361,ACC0002763,email_domain,4,,0
ACC0039988,ACC0034327,ip_address,4,,0
ACC0000678,ACC0019742,email_domain,1,,0
ACC0027416,ACC0029649,email_domain,4,,0
ACC0045081,ACC0049340,device_id,1,,0
ACC0029426,ACC0007595,ip_address,2,,0
ACC0034406,ACC0043096,email_domain,3,,0
ACC0005045,ACC0017303,email_domain,4,,0
ACC0023974,ACC0014244,ip_address,4,,0
ACC0038904,ACC0034766,ip_address,2,,0
ACC0040043,ACC0009870,ip_address,4,,0
ACC0028412,ACC0020549,email_domain,2,,0
ACC0016135,ACC0032096,ip_address,1,,0
ACC0043787,ACC0019029,device_id,2,,0
ACC0031371,ACC0043407,ip_address,2,,0
ACC0035979,ACC0035404,email_domain,2,,0
ACC0043389,ACC0025871,ip_address,2,,0
ACC0003825,ACC0018014,email_domain,4,,0
ACC0044985,ACC0039889,device_id,3,,0
ACC0035510,ACC0029773,ip_address,3,,0
ACC0011495,ACC0048199,ip_address,3,,0
ACC0025645,ACC0033954,email_domain,1,,0
ACC0044285,ACC0037411,ip_address,1,,0
ACC0017781,ACC0031299,email_domain,1,,0
ACC0008031,ACC0002298,device_id,1,,0
ACC0027839,ACC0024565,email_domain,3,,0
ACC0023025,ACC0002754,device_id,2,,0
ACC0019856,ACC0006925,email_domain,2,,0
ACC0046229,ACC0018378,ip_address,2,,0
ACC0042253,ACC0031067,email_domain,2,,0
ACC0030558,ACC0028131,email_domain,1,,0
ACC0030689,ACC0040062,ip_address,1,,0
ACC0043712,ACC0043780,ip_address,2,,0
ACC0001808,ACC0008209,device_id,4,,0
ACC0029944,ACC0009163,email_domain,1,,0
ACC0014956,ACC0015166,ip_address,3,,0
ACC0021980,ACC0013307,email_domain,2,,0
ACC0030872,ACC0047008,device_id,3,,0
ACC0034902,ACC0004246,ip_address,1,,0
ACC0018703,ACC0016016,device_id,4,,0
ACC0009063,ACC0008802,device_id,3,,0
ACC0021514,ACC0025977,email_domain,1,,0
ACC0012506,ACC0045673,ip_address,4,,0
ACC0043103,ACC0047241,ip_address,3,,0
ACC0039771,ACC0019998,email_domain,4,,0
ACC0034541,ACC0025358,email_domain,3,,0
ACC0022794,ACC0028136,device_id,3,,0
ACC0006851,ACC0029283,email_domain,3,,0
ACC0017421,ACC0028503,email_domain,1,,0
ACC0027613,ACC0001174,device_id,1,,0
ACC0017867,ACC0014312,device_id,1,,0
ACC0015426,ACC0016418,ip_address,4,,0
ACC0047331,ACC0046134,email_domain,1,,0
ACC0046948,ACC0006941,device_id,4,,0
ACC0011702,ACC0039195,email_domain,2,,0
ACC0044171,ACC0028696,device_id,3,,0
ACC0027632,ACC0000626,device_id,3,,0
ACC0042554,ACC0034683,ip_address,4,,0
ACC0001701,ACC0029318,email_domain,1,,0
ACC0002248,ACC0000449,ip_address,2,,0
ACC0044036,ACC0031671,device_id,2,,0
ACC0024151,ACC0005164,email_domain,2,,0
ACC0020802,ACC0039059,ip_address,3,,0
ACC0031224,ACC0022263,device_id,4,,0
ACC0023615,ACC0047788,device_id,1,,0
ACC0048811,ACC0048559,email_domain,2,,0
ACC0018893,ACC0049894,device_id,2,,0
ACC0035194,ACC0007828,ip_address,2,,0
ACC0013169,ACC0000332,email_domain,2,,0
ACC0032499,ACC0029086,email_domain,2,,0
ACC0048195,ACC0016816,email_domain,2,,0
ACC0010831,ACC0037868,email_domain,3,,0
ACC0043162,ACC0002714,device_id,3,,0
ACC0030055,ACC0019625,ip_address,4,,0
ACC0039917,ACC0020039,email_domain,1,,0
ACC0024304,ACC0001325,device_id,4,,0
ACC0031024,ACC0028084,ip_address,3,,0
ACC0036817,ACC0044482,email_domain,1,,0
ACC0020518,ACC0011769,device_id,4,,0
ACC0023612,ACC0020521,device_id,1,,0
ACC0042573,ACC0040292,device_id,1,,0
ACC0010494,ACC0029745,email_domain,4,,0
ACC0023381,ACC0032377,ip_address,4,,0
ACC0007686,ACC0024386,email_domain,3,,0
ACC0004807,ACC0049047,email_domain,1,,0
ACC0024277,ACC0035342,email_domain,3,,0
ACC0040537,ACC0041617,ip_address,2,,0
ACC0011731,ACC0038707,device_id,4,,0
ACC0015659,ACC0041562,email_domain,4,,0
ACC0004164,ACC0045239,email_domain,2,,0
ACC0037392,ACC0043790,device_id,2,,0
ACC0029885,ACC0001921,device_id,2,,0
ACC0021096,ACC0002717,ip_address,4,,0
ACC0030741,ACC0038560,device_id,4,,0
ACC0032958,ACC0028080,ip_address,3,,0
ACC0046260,ACC0027075,email_domain,2,,0
ACC0044150,ACC0005327,device_id,4,,0
ACC0022823,ACC0019864,ip_address,3,,0
ACC0007836,ACC0018984,device_id,2,,0
ACC0000732,ACC0018455,email_domain,3,,0
ACC0021995,ACC0003013,email_domain,3,,0
ACC0047547,ACC0021984,device_id,4,,0
ACC0005468,ACC0022932,ip_address,2,,0
ACC0011169,ACC0040806,email_domain,3,,0
ACC0035172,ACC0023256,ip_address,1,,0
ACC0007123,ACC0008346,email_domain,2,,0
ACC0028058,ACC0041466,email_domain,3,,0
ACC0019235,ACC0003428,email_domain,1,,0
ACC0032140,ACC0015177,ip_address,2,,0
ACC0012510,ACC0005929,ip_address,4,,0
ACC0007949,ACC0020207,device_id,1,,0
ACC0014162,ACC0012910,email_domain,4,,0
ACC0026909,ACC0020726,device_id,4,,0
ACC0028850,ACC0007091,device_id,1,,0
ACC0019063,ACC0035688,ip_address,2,,0
ACC0019487,ACC0019269,device_id,1,,0
ACC0000205,ACC0033790,device_id,4,,0
ACC0041001,ACC0047640,device_id,2,,0
ACC0040959,ACC0044390,email_domain,1,,0
ACC0000118,ACC0015777,ip_address,4,,0
ACC0039868,ACC0005037,ip_address,3,,0
ACC0018389,ACC0004329,email_domain,4,,0
ACC0018703,ACC0045087,ip_address,3,,0
ACC0022313,ACC0036257,email_domain,1,,0
ACC0043588,ACC0038865,device_id,2,,0
ACC0007499,ACC0033015,email_domain,4,,0
ACC0030170,ACC0048045,device_id,3,,0
ACC0030576,ACC0048154,ip_address,4,,0
ACC0013530,ACC0029537,device_id,1,,0
ACC0041079,ACC0027912,ip_address,2,,0
ACC0017612,ACC0019625,ip_address,4,,0
ACC0004234,ACC0034297,device_id,2,,0
ACC0027025,ACC0023429,device_id,2,,0
ACC0037942,ACC0041567,ip_address,4,,0
ACC0049346,ACC0047315,device_id,2,,0
ACC0019087,ACC0014094,device_id,2,,0
ACC0030111,ACC0012539,ip_address,2,,0
ACC0029106,ACC0000001,ip_address,1,,0
ACC0049628,ACC0004161,ip_address,4,,0
ACC0041403,ACC0027944,device_id,2,,0
ACC0049894,ACC0040627,email_domain,2,,0
ACC0025460,ACC0033129,ip_address,1,,0
ACC0028532,ACC0034526,ip_address,1,,0
ACC0016902,ACC0022264,ip_address,4,,0
ACC0009625,ACC0044545,device_id,2,,0
ACC0019070,ACC0035829,device_id,4,,0
ACC0001582,ACC0018692,ip_address,4,,0
ACC0017101,ACC0025816,ip_address,1,,0
ACC0045342,ACC0012958,email_domain,3,,0
ACC0015778,ACC0012456,ip_address,2,,0
ACC0023500,ACC0040104,device_id,2,,0
ACC0039060,ACC0010188,email_domain,4,,0
ACC0010627,ACC0022364,device_id,3,,0
ACC0032608,ACC0038175,device_id,1,,0
ACC0042671,ACC0024534,ip_address,3,,0
ACC0040450,ACC0032387,device_id,1,,0
ACC0028259,ACC0023554,device_id,2,,0
ACC0047555,ACC0006626,email_domain,1,,0
ACC0040897,ACC0037175,device_id,2,,0
ACC0033106,ACC0011105,ip_address,2,,0
ACC0037309,ACC0049407,email_domain,3,,0
ACC0021194,ACC0039008,ip_address,2,,0
ACC0029275,ACC0000649,email_domain,1,,0
ACC0032149,ACC0025208,device_id,3,,0
ACC0042280,ACC0018559,device_id,4,,0
ACC0032570,ACC0000691,email_domain,1,,0
ACC0014477,ACC0001368,email_domain,3,,0
ACC0028225,ACC0044376,device_id,4,,0
ACC0017408,ACC0009275,ip_address,1,,0
ACC0024860,ACC0003576,email_domain,3,,0
ACC0015073,ACC0029737,email_domain,1,,0
ACC0009769,ACC0012935,email_domain,4,,0
ACC0001333,ACC0030396,device_id,3,,0
ACC0029089,ACC0020202,ip_address,2,,0
ACC0035032,ACC0043542,email_domain,2,,0
ACC0021140,ACC0005394,email_domain,1,,0
ACC0013040,ACC0004265,ip_address,1,,0
ACC0018881,ACC0018818,email_domain,4,,0
ACC0010907,ACC0013938,email_domain,4,,0
ACC0013871,ACC0016712,ip_address,2,,0
ACC0046671,ACC0010074,ip_address,1,,0
ACC0007725,ACC0004438,email_domain,3,,0
ACC0006747,ACC0005054,device_id,4,,0
ACC0009153,ACC0030153,email_domain,1,,0
ACC0028892,ACC0021244,email_domain,3,,0
ACC0027412,ACC0020154,device_id,4,,0
ACC0008209,ACC0030204,ip_address,3,,0
ACC0005813,ACC0041692,email_domain,4,,0
ACC0016080,ACC0017341,email_domain,3,,0
ACC0014597,ACC0032692,ip_address,4,,0
ACC0019575,ACC0042307,device_id,1,,0
ACC0015318,ACC0029502,email_domain,2,,0
ACC0003006,ACC0012811,device_id,2,,0
ACC0001074,ACC0011793,email_domain,4,,0
ACC0006408,ACC0043893,device_id,1,,0
ACC0011374,ACC0011846,device_id,2,,0
ACC0016692,ACC0013872,ip_address,1,,0
ACC0033419,ACC0021572,ip_address,1,,0
ACC0044959,ACC0018857,device_id,4,,0
ACC0026090,ACC0043925,email_domain,3,,0
ACC0019705,ACC0021543,email_domain,2,,0
ACC0018883,ACC0004288,ip_address,1,,0
ACC0034367,ACC0024674,device_id,3,,0
ACC0009824,ACC0004276,ip_address,4,,0
ACC0012487,ACC0035505,device_id,4,,0
ACC0021090,ACC0008089,email_domain,1,,0
ACC0003165,ACC0002430,device_id,2,,0
ACC0020577,ACC0047935,ip_address,3,,0
ACC0012619,ACC0005319,email_domain,2,,0
ACC0032597,ACC0003566,email_domain,3,,0
ACC0031596,ACC0009035,ip_address,2,,0
ACC0042297,ACC0014107,ip_address,3,,0
ACC0008223,ACC0038903,email_domain,2,,0
ACC0041379,ACC0037342,device_id,1,,0
ACC0011882,ACC0049761,email_domain,4,,0
ACC0026237,ACC0040175,email_domain,4,,0
ACC0020682,ACC0024094,device_id,2,,0
ACC0043468,ACC0028302,device_id,4,,0
ACC0020507,ACC0020061,device_id,2,,0
ACC0044269,ACC0042438,ip_address,1,,0
ACC0008781,ACC0032917,ip_address,2,,0
ACC0010378,ACC0033740,ip_address,3,,0
ACC0036932,ACC0022479,ip_address,1,,0
ACC0030758,ACC0017457,ip_address,2,,0
ACC0042028,ACC0005690,ip_address,2,,0
ACC0032666,ACC0021491,device_id,1,,0
ACC0007377,ACC0024695,email_domain,4,,0
ACC0009072,ACC0003200,email_domain,2,,0
ACC0000674,ACC0035999,device_id,4,,0
ACC0022835,ACC0037024,device_id,4,,0
ACC0044077,ACC0030561,email_domain,4,,0
ACC0028157,ACC0046251,device_id,1,,0
ACC0004632,ACC0017074,device_id,4,,0
ACC0008411,ACC0012015,email_domain,1,,0
ACC0034934,ACC0017026,device_id,1,,0
ACC0043841,ACC0031068,device_id,1,,0
ACC0031878,ACC0043938,device_id,4,,0
ACC0028903,ACC0021111,ip_address,3,,0
ACC0011217,ACC0032816,email_domain,3,,0
ACC0008869,ACC0040588,device_id,2,,0
ACC0038461,ACC0029553,email_domain,4,,0
ACC0036313,ACC0012645,email_domain,2,,0
ACC0008922,ACC0007443,email_domain,4,,0
ACC0006236,ACC0042856,email_domain,4,,0
ACC0037154,ACC0003921,device_id,2,,0
ACC0013680,ACC0037775,ip_address,1,,0
ACC0022307,ACC0032209,email_domain,2,,0
ACC0014150,ACC0025468,ip_address,2,,0
ACC0033896,ACC0039291,ip_address,1,,0
ACC0038619,ACC0006905,email_domain,1,,0
ACC0022325,ACC0046345,email_domain,1,,0
ACC0011419,ACC0044303,device_id,4,,0
ACC0025271,ACC0042187,ip_address,4,,0
ACC0028242,ACC0041193,email_domain,4,,0
ACC0047566,ACC0011022,email_domain,3,,0
ACC0003211,ACC0033068,ip_address,4,,0
ACC0028718,ACC0011862,email_domain,3,,0
ACC0017071,ACC0028904,device_id,3,,0
ACC0001290,ACC0027876,device_id,1,,0
ACC0045093,ACC0029848,device_id,2,,0
ACC0003371,ACC0015491,ip_address,1,,0
ACC0038686,ACC0046931,email_domain,4,,0
ACC0022716,ACC0024883,device_id,4,,0
ACC0046094,ACC0041280,device_id,2,,0
ACC0017757,ACC0007833,ip_address,2,,0
ACC0011910,ACC0011882,device_id,3,,0
ACC0003181,ACC0028798,device_id,2,,0
ACC0035488,ACC0048990,device_id,1,,0
ACC0035009,ACC0016502,ip_address,2,,0
ACC0043293,ACC0038993,device_id,3,,0
ACC0017657,ACC0034177,email_domain,2,,0
ACC0006773,ACC0025635,ip_address,4,,0
ACC0032622,ACC0022860,ip_address,3,,0
ACC0034146,ACC0032012,ip_address,3,,0
ACC0005707,ACC0022642,ip_address,3,,0
ACC0005223,ACC0011248,email_domain,4,,0
ACC0007857,ACC0004316,email_domain,3,,0
ACC0041963,ACC0005250,email_domain,3,,0
ACC0040584,ACC0043181,ip_address,2,,0
ACC0045327,ACC0024248,device_id,1,,0
ACC0006912,ACC0034828,email_domain,4,,0
ACC0038225,ACC0048083,email_domain,2,,0
ACC0038328,ACC0038681,device_id,4,,0
ACC0014375,ACC0036196,ip_address,2,,0
ACC0026139,ACC0024903,ip_address,2,,0
ACC0032720,ACC0000570,ip_address,2,,0
ACC0003081,ACC0036177,email_domain,2,,0
ACC0022299,ACC0023469,device_id,3,,0
ACC0039944,ACC0049605,email_domain,1,,0
ACC0007921,ACC0044159,ip_address,3,,0
ACC0007901,ACC0032401,device_id,2,,0
ACC0019052,ACC0037377,ip_address,3,,0
ACC0029924,ACC0014176,ip_address,3,,0
ACC0020125,ACC0029324,ip_address,3,,0
ACC0025978,ACC0015623,ip_address,3,,0
ACC0026369,ACC0011411,email_domain,1,,0
ACC0013804,ACC0047338,email_domain,1,,0
ACC0005841,ACC0029870,email_domain,4,,0
ACC0027289,ACC0027882,email_domain,4,,0
ACC0000505,ACC0030384,email_domain,1,,0
ACC0020644,ACC0039959,ip_address,1,,0
ACC0032581,ACC0004116,email_domain,3,,0
ACC0017821,ACC0039972,device_id,2,,0
ACC0025861,ACC0020108,device_id,4,,0
ACC0042733,ACC0032071,ip_address,1,,0
ACC0047842,ACC0035643,email_domain,3,,0
ACC0008482,ACC0016213,device_id,3,,0
ACC0006766,ACC0025111,email_domain,1,,0
ACC0024087,ACC0029819,device_id,4,,0
ACC0020483,ACC0026908,device_id,1,,0
ACC0036806,ACC0003770,email_domain,1,,0
ACC0014253,ACC0034699,ip_address,3,,0
ACC0001691,ACC0006165,ip_address,4,,0
ACC0014705,ACC0027839,device_id,4,,0
ACC0040093,ACC0017614,ip_address,4,,0
ACC0032506,ACC0025897,email_domain,2,,0
ACC0015925,ACC0026759,device_id,1,,0
ACC0018974,ACC0041001,ip_address,2,,0
ACC0028322,ACC0010489,device_id,4,,0
ACC0005374,ACC0011824,ip_address,3,,0
ACC0027618,ACC0028955,ip_address,3,,0
ACC0034248,ACC0048367,device_id,2,,0
ACC0038084,ACC0046798,email_domain,2,,0
ACC0039913,ACC0045220,device_id,1,,0
ACC0005126,ACC0002389,ip_address,3,,0
ACC0029302,ACC0047603,ip_address,3,,0
ACC0026512,ACC0027506,email_domain,3,,0
ACC0033583,ACC0013534,email_domain,3,,0
ACC0042434,ACC0006027,device_id,3,,0
ACC0007013,ACC0010822,device_id,2,,0
ACC0010248,ACC0007656,email_domain,4,,0
ACC0039239,ACC0048455,email_domain,4,,0
ACC0048022,ACC0017376,email_domain,3,,0
ACC0019218,ACC0030975,device_id,4,,0
ACC0049044,ACC0021594,ip_address,1,,0
ACC0040944,ACC0007652,ip_address,3,,0
ACC0005172,ACC0036331,email_domain,1,,0
ACC0042675,ACC0015750,ip_address,1,,0
ACC0027627,ACC0037046,ip_address,4,,0
ACC0017521,ACC0041440,device_id,1,,0
ACC0017986,ACC0038299,email_domain,3,,0
ACC0032957,ACC0035960,ip_address,1,,0
ACC0043698,ACC0034971,device_id,4,,0
ACC0040452,ACC0036605,email_domain,4,,0
ACC0011365,ACC0016400,email_domain,2,,0
ACC0035080,ACC0045682,device_id,2,,0
ACC0021612,ACC0012657,ip_address,2,,0
ACC0039578,ACC0008234,device_id,2,,0
ACC0007279,ACC0043304,device_id,3,,0
ACC0000371,ACC0033870,device_id,3,,0
ACC0014933,ACC0008780,email_domain,1,,0
ACC0019605,ACC0009367,email_domain,4,,0
ACC0006932,ACC0030574,ip_address,3,,0
ACC0023100,ACC0018871,device_id,3,,0
ACC0031634,ACC0046496,device_id,4,,0
ACC0018758,ACC0007463,ip_address,4,,0
ACC0008687,ACC0035281,ip_address,1,,0
ACC0040707,ACC0008061,device_id,4,,0
ACC0026871,ACC0026881,device_id,4,,0
ACC0015940,ACC0035119,ip_address,3,,0
ACC0003461,ACC0027236,ip_address,2,,0
ACC0033257,ACC0041721,ip_address,2,,0
ACC0010302,ACC0049623,device_id,3,,0
ACC0005874,ACC0030114,email_domain,1,,0
ACC0002827,ACC0016196,email_domain,4,,0
ACC0028254,ACC0008599,email_domain,3,,0
ACC0046972,ACC0002960,device_id,3,,0
ACC0026347,ACC0000976,device_id,1,,0
ACC0038050,ACC0029026,ip_address,3,,0
ACC0029394,ACC0045467,email_domain,3,,0
ACC0005111,ACC0012644,email_domain,2,,0
ACC0004459,ACC0045186,email_domain,3,,0
ACC0038272,ACC0032748,device_id,4,,0
ACC0008427,ACC0013051,ip_address,2,,0
ACC0019261,ACC0019051,ip_address,1,,0
ACC0046995,ACC0011377,device_id,1,,0
ACC0024531,ACC0047159,device_id,2,,0
ACC0039229,ACC0031252,device_id,4,,0
ACC0012844,ACC0004512,device_id,4,,0
ACC0035140,ACC0010791,device_id,3,,0
ACC0012996,ACC0041170,device_id,3,,0
ACC0020584,ACC0015426,device_id,3,,0
ACC0039163,ACC0021360,device_id,2,,0
ACC0023418,ACC0041562,email_domain,2,,0
ACC0000684,ACC0000731,ip_address,3,,0
ACC0012029,ACC0022876,device_id,4,,0
ACC0005177,ACC0027494,email_domain,1,,0
ACC0036820,ACC0024948,ip_address,3,,0
ACC0016157,ACC0023793,email_domain,3,,0
ACC0044011,ACC0009770,device_id,4,,0
ACC0031703,ACC0034373,device_id,2,,0
ACC0010017,ACC0025293,email_domain,1,,0
ACC0032851,ACC0034355,device_id,4,,0
ACC0002681,ACC0000278,email_domain,3,,0
ACC0016981,ACC0030085,ip_address,4,,0
ACC0018150,ACC0045106,email_domain,2,,0
ACC0025047,ACC0023559,ip_address,2,,0
ACC0045509,ACC0024564,ip_address,3,,0
ACC0012395,ACC0045381,ip_address,1,,0
ACC0023508,ACC0047945,ip_address,1,,0
ACC0006163,ACC0028258,ip_address,1,,0
ACC0028399,ACC0029218,device_id,3,,0
ACC0027988,ACC0038658,device_id,2,,0
ACC0028495,ACC0001128,email_domain,2,,0
ACC0038623,ACC0005038,ip_address,4,,0
ACC0049063,ACC0011873,device_id,2,,0
ACC0037143,ACC0020726,ip_address,1,,0
ACC0049018,ACC0015910,device_id,1,,0
ACC0037665,ACC0012665,device_id,1,,0
ACC0049508,ACC0004551,email_domain,1,,0
ACC0033411,ACC0011143,email_domain,4,,0
ACC0011381,ACC0030400,device_id,4,,0
ACC0015956,ACC0001175,email_domain,4,,0
ACC0014925,ACC0007635,device_id,3,,0
ACC0030930,ACC0001508,device_id,3,,0
ACC0034930,ACC0032925,device_id,4,,0
ACC0038017,ACC0041600,email_domain,2,,0
ACC0047389,ACC0002125,email_domain,3,,0
ACC0013578,ACC0007823,ip_address,2,,0
ACC0016746,ACC0033641,email_domain,3,,0
ACC0025232,ACC0033234,email_domain,4,,0
ACC0045496,ACC0038429,device_id,1,,0
ACC0021015,ACC0045365,device_id,1,,0
ACC0029293,ACC0039164,email_domain,3,,0
ACC0006698,ACC0017487,email_domain,1,,0
ACC0025289,ACC0027539,email_domain,3,,0
ACC0023129,ACC0004753,ip_address,4,,0
ACC0048562,ACC0004586,email_domain,2,,0
ACC0002602,ACC0044736,ip_address,2,,0
ACC0041360,ACC0037324,email_domain,2,,0
ACC0044423,ACC0016038,ip_address,3,,0
ACC0037777,ACC0020800,device_id,1,,0
ACC0013390,ACC0027585,email_domain,3,,0
ACC0025447,ACC0049176,ip_address,3,,0
ACC0047329,ACC0037210,email_domain,3,,0
ACC0019246,ACC0045569,ip_address,1,,0
ACC0002605,ACC0004065,ip_address,1,,0
ACC0034112,ACC0014017,ip_address,4,,0
ACC0016494,ACC0047123,device_id,4,,0
ACC0036244,ACC0038002,device_id,4,,0
ACC0005438,ACC0015553,ip_address,1,,0
ACC0015917,ACC0022176,device_id,3,,0
ACC0012507,ACC0037160,ip_address,3,,0
ACC0041587,ACC0008229,email_domain,2,,0
ACC0019019,ACC0046380,email_domain,3,,0
ACC0028597,ACC0046901,device_id,3,,0
ACC0016964,ACC0030738,email_domain,2,,0
ACC0047507,ACC0034692,ip_address,3,,0
ACC0028804,ACC0041464,device_id,4,,0
ACC0014311,ACC0049227,ip_address,4,,0
ACC0029364,ACC0031367,device_id,4,,0
ACC0044117,ACC0015476,email_domain,3,,0
ACC0007740,ACC0006276,device_id,4,,0
ACC0026747,ACC0041214,ip_address,4,,0
ACC0027075,ACC0021057,ip_address,3,,0
ACC0027529,ACC0014614,device_id,4,,0
ACC0028440,ACC0013915,device_id,1,,0
ACC0000208,ACC0047356,device_id,2,,0
ACC0038923,ACC0048786,device_id,4,,0
ACC0006542,ACC0045628,email_domain,3,,0
ACC0014141,ACC0004465,device_id,3,,0
ACC0003965,ACC0004410,ip_address,3,,0
ACC0004263,ACC0025661,ip_address,2,,0
ACC0018965,ACC0025633,ip_address,1,,0
ACC0027376,ACC0012434,ip_address,1,,0
ACC0045214,ACC0026821,ip_address,1,,0
ACC0004484,ACC0032974,email_domain,3,,0
ACC0026367,ACC0042908,email_domain,3,,0
ACC0014243,ACC0030200,email_domain,4,,0
ACC0017536,ACC0023766,email_domain,2,,0
ACC0039187,ACC0023179,email_domain,1,,0
ACC0027747,ACC0004341,email_domain,2,,0
ACC0034902,ACC0043346,email_domain,3,,0
ACC0021744,ACC0023572,ip_address,4,,0
ACC0016883,ACC0018890,email_domain,1,,0
